,holds,grades,year,angle
1219,"[('A13', 'hold'), ('B18', 'end'), ('C16', 'hold'), ('D9', 'hold'), ('E8', 'hold'), ('F12', 'hold'), ('G5', 'start')]",6C,2019,40
1220,"[('A5', 'start'), ('B8', 'hold'), ('E10', 'hold'), ('F15', 'hold'), ('F10', 'hold'), ('G5', 'hold'), ('J18', 'end'), ('J13', 'hold')]",6C,2019,40
1221,"[('A15', 'hold'), ('B18', 'end'), ('C3', 'start'), ('D9', 'hold'), ('F14', 'hold'), ('G5', 'start'), ('G13', 'hold'), ('H10', 'hold')]",6C,2019,40
1222,"[('D8', 'hold'), ('E14', 'hold'), ('F18', 'end'), ('G11', 'hold'), ('I5', 'start')]",7A,2019,40
1223,"[('D18', 'end'), ('D3', 'start'), ('E14', 'hold'), ('F9', 'hold'), ('H12', 'hold'), ('H4', 'start')]",7A,2019,40
1224,"[('A2', 'start'), ('A6', 'start'), ('A18', 'end'), ('D10', 'hold'), ('E17', 'hold'), ('F16', 'hold'), ('H12', 'hold'), ('K10', 'hold'), ('K15', 'hold')]",6C+,2019,40
1225,"[('A13', 'hold'), ('B11', 'hold'), ('D18', 'end'), ('D9', 'hold'), ('E14', 'hold'), ('G6', 'start')]",6C+,2019,40
1226,"[('A12', 'hold'), ('A18', 'end'), ('B7', 'hold'), ('C4', 'start'), ('D3', 'start'), ('E9', 'hold'), ('E14', 'hold'), ('E17', 'hold'), ('F13', 'hold')]",6C+,2019,40
1227,"[('A2', 'hold'), ('B18', 'end'), ('C2', 'start'), ('F17', 'hold'), ('F9', 'hold'), ('G5', 'start'), ('G13', 'hold'), ('G17', 'hold'), ('H10', 'hold'), ('K14', 'hold')]",6C+,2019,40
1228,"[('C8', 'hold'), ('D15', 'hold'), ('E11', 'hold'), ('F4', 'start'), ('H18', 'end')]",6C+,2019,40
1229,"[('A5', 'start'), ('C3', 'start'), ('D9', 'hold'), ('E7', 'hold'), ('F15', 'hold'), ('G13', 'hold'), ('J18', 'end')]",6C+,2019,40
1230,"[('B5', 'start'), ('E10', 'hold'), ('E15', 'hold'), ('F14', 'hold'), ('F8', 'hold'), ('I18', 'end'), ('J8', 'hold')]",6C+,2019,40
1231,"[('B5', 'start'), ('E15', 'hold'), ('F14', 'hold'), ('F5', 'hold'), ('G7', 'hold'), ('I18', 'end'), ('J13', 'hold'), ('J11', 'hold'), ('K9', 'hold')]",6C+,2019,40
1232,"[('A11', 'hold'), ('A15', 'hold'), ('B18', 'end'), ('E10', 'hold'), ('F14', 'hold'), ('F4', 'start'), ('I5', 'start')]",6C+,2019,40
1233,"[('A14', 'hold'), ('C12', 'hold'), ('D18', 'end'), ('D10', 'hold'), ('F8', 'hold'), ('H4', 'start')]",6C+,2019,40
1234,"[('B7', 'hold'), ('C13', 'hold'), ('E11', 'hold'), ('F4', 'start'), ('G15', 'hold'), ('H18', 'end')]",6C+,2019,40
1235,"[('C13', 'hold'), ('E11', 'hold'), ('G9', 'hold'), ('G15', 'hold'), ('H5', 'start'), ('I16', 'hold'), ('J2', 'start'), ('K18', 'end')]",6C+,2019,40
1236,"[('A4', 'start'), ('B7', 'hold'), ('C18', 'end'), ('E14', 'hold'), ('F10', 'hold'), ('F8', 'hold'), ('G17', 'hold'), ('H11', 'hold')]",6C+,2019,40
1237,"[('A5', 'start'), ('B8', 'hold'), ('D10', 'hold'), ('E12', 'hold'), ('F17', 'hold'), ('I14', 'hold'), ('J18', 'end')]",6C+,2019,40
1238,"[('F18', 'end'), ('F5', 'hold'), ('G11', 'hold'), ('H16', 'hold'), ('I5', 'start'), ('K9', 'hold')]",6C+,2019,40
1239,"[('C18', 'end'), ('D15', 'hold'), ('H11', 'hold'), ('H4', 'start'), ('I15', 'hold'), ('K8', 'hold')]",6C+,2019,40
1240,"[('A2', 'start'), ('A6', 'start'), ('A18', 'end'), ('D10', 'hold'), ('E17', 'hold'), ('E18', 'hold'), ('H12', 'hold'), ('J15', 'hold'), ('K10', 'hold')]",6C+,2019,40
1241,"[('A6', 'start'), ('E6', 'start'), ('E9', 'hold'), ('F8', 'hold'), ('H14', 'hold'), ('H11', 'hold'), ('I5', 'hold'), ('I16', 'hold'), ('I18', 'end')]",6C+,2019,40
1242,"[('A5', 'start'), ('B18', 'end'), ('D8', 'hold'), ('E6', 'hold'), ('E14', 'hold'), ('G17', 'hold'), ('H11', 'hold'), ('H9', 'hold'), ('J13', 'hold')]",6C+,2019,40
1243,"[('D4', 'start'), ('F8', 'hold'), ('G16', 'hold'), ('H10', 'hold'), ('H3', 'start'), ('I13', 'hold'), ('I18', 'end')]",6C+,2019,40
1244,"[('D3', 'hold'), ('E15', 'hold'), ('G5', 'start'), ('H11', 'hold'), ('I18', 'end'), ('J8', 'hold'), ('K14', 'hold')]",6C+,2019,40
1245,"[('C15', 'hold'), ('D18', 'end'), ('D9', 'hold'), ('D5', 'start'), ('G13', 'hold'), ('G15', 'hold'), ('H11', 'hold'), ('H4', 'start')]",6C+,2019,40
1246,"[('E12', 'hold'), ('G10', 'hold'), ('H18', 'end'), ('I5', 'start'), ('I16', 'hold'), ('J14', 'hold'), ('J10', 'hold'), ('K3', 'start'), ('K9', 'hold')]",6C+,2019,40
1247,"[('B18', 'end'), ('B12', 'hold'), ('F15', 'hold'), ('H11', 'hold'), ('J9', 'hold'), ('J5', 'start'), ('K14', 'hold')]",6C+,2019,40
1248,"[('A9', 'hold'), ('A14', 'hold'), ('C12', 'hold'), ('D3', 'start'), ('E17', 'hold'), ('F16', 'hold'), ('F8', 'hold'), ('H4', 'start'), ('I18', 'end')]",6C+,2019,40
1249,"[('A13', 'hold'), ('B11', 'hold'), ('D18', 'end'), ('E5', 'start'), ('E14', 'hold'), ('F8', 'hold'), ('J3', 'start')]",6C+,2019,40
1250,"[('D11', 'hold'), ('D6', 'start'), ('E9', 'hold'), ('F18', 'end'), ('G4', 'start'), ('H14', 'hold'), ('H13', 'hold'), ('J16', 'hold'), ('J7', 'hold')]",6C+,2019,40
1251,"[('A12', 'hold'), ('B18', 'end'), ('E14', 'hold'), ('E15', 'hold'), ('F6', 'start'), ('H10', 'hold'), ('I5', 'start')]",6C+,2019,40
1252,"[('E5', 'start'), ('E14', 'hold'), ('G10', 'hold'), ('H5', 'start'), ('I11', 'hold'), ('I16', 'hold'), ('I18', 'end')]",6C+,2019,40
1253,"[('A7', 'hold'), ('B18', 'end'), ('C3', 'start'), ('C14', 'hold'), ('D15', 'hold'), ('D9', 'hold'), ('H10', 'hold'), ('J5', 'hold')]",6C+,2019,40
1254,"[('C18', 'end'), ('D8', 'hold'), ('E11', 'hold'), ('E14', 'hold'), ('F5', 'start'), ('G17', 'hold')]",6C+,2019,40
1255,"[('B18', 'end'), ('D4', 'start'), ('D3', 'start'), ('E7', 'hold'), ('E13', 'hold'), ('F17', 'hold'), ('F8', 'hold'), ('H12', 'hold'), ('I8', 'hold')]",6C+,2019,40
1256,"[('B5', 'start'), ('D8', 'hold'), ('E14', 'hold'), ('F8', 'hold'), ('H12', 'hold'), ('I18', 'end')]",6C+,2019,40
1257,"[('E8', 'hold'), ('E14', 'hold'), ('F17', 'hold'), ('H15', 'hold'), ('H11', 'hold'), ('I5', 'start'), ('I12', 'hold'), ('J18', 'end'), ('J9', 'hold'), ('K3', 'start')]",6C+,2019,40
1258,"[('A15', 'hold'), ('C18', 'end'), ('F14', 'hold'), ('F5', 'start'), ('G13', 'hold'), ('H9', 'hold'), ('J11', 'hold')]",6C+,2019,40
1259,"[('A13', 'hold'), ('C8', 'hold'), ('D18', 'end'), ('E11', 'hold'), ('E14', 'hold'), ('F3', 'start'), ('G7', 'hold'), ('J1', 'start')]",6C+,2019,40
1260,"[('A5', 'start'), ('B8', 'hold'), ('E12', 'hold'), ('F18', 'end'), ('F10', 'hold'), ('I13', 'hold'), ('I14', 'hold'), ('K7', 'hold'), ('K17', 'hold')]",6C+,2019,40
1261,"[('A10', 'hold'), ('D18', 'end'), ('D6', 'start'), ('D4', 'start'), ('F8', 'hold'), ('G12', 'hold'), ('G15', 'hold'), ('H12', 'hold'), ('J7', 'hold')]",6C+,2019,40
1262,"[('D10', 'hold'), ('E14', 'hold'), ('F13', 'hold'), ('F8', 'hold'), ('H4', 'start'), ('I5', 'start'), ('I16', 'hold'), ('I18', 'end')]",6B+,2019,40
1263,"[('B18', 'end'), ('C17', 'hold'), ('E15', 'hold'), ('G12', 'hold'), ('H15', 'hold'), ('H9', 'hold'), ('J5', 'start')]",6B+,2019,40
1264,"[('B14', 'hold'), ('B8', 'hold'), ('D12', 'hold'), ('D5', 'start'), ('F15', 'hold'), ('J18', 'end')]",6B+,2019,40
1265,"[('D18', 'end'), ('D15', 'hold'), ('F10', 'hold'), ('F5', 'start'), ('H13', 'hold'), ('I5', 'start'), ('J9', 'hold')]",6B+,2019,40
1266,"[('C13', 'hold'), ('D18', 'end'), ('D8', 'hold'), ('E11', 'hold'), ('F16', 'hold'), ('H9', 'hold'), ('I5', 'start'), ('K4', 'start')]",6B+,2019,40
1267,"[('B3', 'start'), ('E11', 'hold'), ('F15', 'hold'), ('F14', 'hold'), ('H10', 'hold'), ('H4', 'start'), ('I8', 'hold'), ('I18', 'end'), ('J8', 'hold')]",6B+,2019,40
1268,"[('A9', 'hold'), ('E9', 'hold'), ('E11', 'hold'), ('E14', 'hold'), ('F4', 'start'), ('H18', 'end'), ('I15', 'hold'), ('J3', 'start')]",6B+,2019,40
1269,"[('A5', 'start'), ('A11', 'hold'), ('B8', 'hold'), ('E4', 'start'), ('E10', 'hold'), ('F15', 'hold'), ('G12', 'hold'), ('J18', 'end')]",6B+,2019,40
1270,"[('B5', 'start'), ('D18', 'end'), ('E9', 'hold'), ('F16', 'hold'), ('F8', 'hold'), ('G15', 'hold'), ('H12', 'hold'), ('I5', 'hold')]",6B+,2019,40
1271,"[('E12', 'hold'), ('F4', 'start'), ('G9', 'hold'), ('G15', 'hold'), ('H16', 'hold'), ('H11', 'hold'), ('I8', 'hold'), ('J18', 'end')]",6B,2019,40
1272,"[('D18', 'end'), ('D15', 'hold'), ('G6', 'start'), ('G15', 'hold'), ('H12', 'hold'), ('H4', 'start'), ('K9', 'hold')]",6B,2019,40
1273,"[('C14', 'hold'), ('D18', 'end'), ('F16', 'hold'), ('G6', 'start'), ('G10', 'hold'), ('G12', 'hold'), ('I4', 'start'), ('K9', 'hold')]",6B,2019,40
1274,"[('B11', 'hold'), ('C13', 'hold'), ('D15', 'hold'), ('F4', 'start'), ('G9', 'hold'), ('H18', 'end')]",6B,2019,40
1275,"[('D15', 'hold'), ('F18', 'end'), ('F13', 'hold'), ('F5', 'start'), ('H12', 'hold'), ('I5', 'start'), ('I8', 'hold'), ('K9', 'hold')]",6B,2019,40
1276,"[('B17', 'hold'), ('C3', 'start'), ('C13', 'hold'), ('D18', 'end'), ('D15', 'hold'), ('D12', 'hold'), ('D9', 'hold'), ('F8', 'hold'), ('G5', 'start')]",6B,2019,40
1277,"[('D18', 'end'), ('E15', 'hold'), ('F10', 'hold'), ('F3', 'start'), ('H16', 'hold'), ('H12', 'hold'), ('I4', 'start'), ('I8', 'hold')]",6B,2019,40
1278,"[('D10', 'hold'), ('F8', 'hold'), ('H16', 'hold'), ('H12', 'hold'), ('H4', 'start'), ('I18', 'end')]",6B,2019,40
1279,"[('B18', 'end'), ('C14', 'hold'), ('F16', 'hold'), ('F10', 'hold'), ('G6', 'start'), ('G12', 'hold'), ('J4', 'start'), ('K9', 'hold')]",6B,2019,40
1280,"[('B8', 'hold'), ('B5', 'start'), ('D18', 'end'), ('D9', 'hold'), ('F10', 'hold'), ('G15', 'hold'), ('G17', 'hold'), ('H12', 'hold'), ('J8', 'hold')]",6B,2019,40
1281,"[('A2', 'start'), ('B8', 'hold'), ('B5', 'start'), ('C14', 'hold'), ('D18', 'end'), ('E11', 'hold'), ('F16', 'hold')]",6B,2019,40
1282,"[('B7', 'hold'), ('B5', 'start'), ('E10', 'hold'), ('F10', 'hold'), ('G15', 'hold'), ('H12', 'hold'), ('I16', 'hold'), ('I18', 'end')]",6B,2019,40
1283,"[('A14', 'hold'), ('C12', 'hold'), ('D10', 'hold'), ('E17', 'hold'), ('F16', 'hold'), ('F8', 'hold'), ('G6', 'start'), ('I2', 'start'), ('I18', 'end')]",6B,2019,40
1284,"[('C3', 'start'), ('D9', 'hold'), ('F15', 'hold'), ('G5', 'start'), ('G12', 'hold'), ('J18', 'end')]",6B,2019,40
1285,"[('B8', 'hold'), ('B5', 'start'), ('D18', 'end'), ('E10', 'hold'), ('E14', 'hold'), ('F10', 'hold'), ('F4', 'start'), ('H16', 'hold'), ('H11', 'hold')]",6B,2019,40
1286,"[('D18', 'end'), ('E12', 'hold'), ('F4', 'start'), ('G9', 'hold'), ('H16', 'hold')]",6B,2019,40
1287,"[('B5', 'start'), ('F15', 'hold'), ('F10', 'hold'), ('F8', 'hold'), ('I13', 'hold'), ('J18', 'end')]",6B,2019,40
1288,"[('C14', 'hold'), ('D18', 'end'), ('E2', 'hold'), ('E12', 'hold'), ('F12', 'hold'), ('G6', 'start'), ('H15', 'hold'), ('H9', 'hold'), ('H4', 'start')]",6B,2019,40
1289,"[('B18', 'end'), ('B16', 'hold'), ('B8', 'hold'), ('D12', 'hold'), ('D5', 'start'), ('E10', 'hold'), ('F15', 'hold'), ('H12', 'hold')]",6B,2019,40
1290,"[('A11', 'hold'), ('A14', 'hold'), ('A15', 'hold'), ('D18', 'end'), ('D10', 'hold'), ('F4', 'start'), ('G9', 'hold'), ('J4', 'start')]",6B,2019,40
1291,"[('C12', 'hold'), ('E14', 'hold'), ('F14', 'hold'), ('G4', 'start'), ('G9', 'hold'), ('I5', 'start'), ('I16', 'hold'), ('J18', 'end')]",6B,2019,40
1292,"[('A4', 'start'), ('B11', 'hold'), ('B7', 'hold'), ('C8', 'hold'), ('D3', 'start'), ('E11', 'hold'), ('E14', 'hold'), ('G6', 'hold'), ('H18', 'end'), ('H16', 'hold')]",6B,2019,40
1293,"[('B5', 'start'), ('C8', 'hold'), ('E12', 'hold'), ('F15', 'hold'), ('H18', 'end'), ('H9', 'hold'), ('I4', 'hold'), ('I13', 'hold')]",6B,2019,40
1294,"[('C18', 'end'), ('D9', 'hold'), ('E15', 'hold'), ('F16', 'hold'), ('F8', 'hold'), ('G5', 'start'), ('G12', 'hold'), ('I5', 'start')]",6B,2019,40
1295,"[('A5', 'start'), ('B11', 'hold'), ('B8', 'hold'), ('D18', 'end'), ('E14', 'hold'), ('F17', 'hold'), ('G12', 'hold')]",6B,2019,40
1296,"[('A6', 'hold'), ('A15', 'hold'), ('B18', 'end'), ('B11', 'hold'), ('D15', 'hold'), ('E10', 'hold'), ('F10', 'hold'), ('F4', 'start'), ('H10', 'hold'), ('I8', 'hold'), ('J5', 'start')]",6B,2019,40
1297,"[('A4', 'start'), ('B7', 'hold'), ('D18', 'end'), ('D10', 'hold'), ('D3', 'start'), ('E7', 'hold'), ('F17', 'hold'), ('H16', 'hold'), ('H12', 'hold'), ('I13', 'hold'), ('J14', 'hold')]",6B,2019,40
1298,"[('B14', 'hold'), ('E10', 'hold'), ('F17', 'hold'), ('F13', 'hold'), ('F2', 'start'), ('H16', 'hold'), ('H9', 'hold'), ('I8', 'hold'), ('J18', 'end'), ('J5', 'start')]",6B,2019,40
1299,"[('E12', 'hold'), ('F5', 'start'), ('H18', 'end'), ('H10', 'hold'), ('I5', 'start'), ('I15', 'hold'), ('K11', 'hold')]",6B,2019,40
1300,"[('B8', 'hold'), ('B5', 'start'), ('D11', 'hold'), ('E10', 'hold'), ('F17', 'hold'), ('G12', 'hold'), ('I8', 'hold'), ('I15', 'hold'), ('J18', 'end')]",6B,2019,40
1301,"[('B7', 'hold'), ('B5', 'start'), ('C14', 'hold'), ('E10', 'hold'), ('H16', 'hold'), ('I18', 'end'), ('K10', 'hold')]",6B,2019,40
1302,"[('B5', 'start'), ('E9', 'hold'), ('F18', 'end'), ('F6', 'hold'), ('G11', 'hold'), ('I12', 'hold'), ('J15', 'hold')]",7A+,2019,40
1303,"[('B18', 'end'), ('B8', 'hold'), ('C16', 'hold'), ('D11', 'hold'), ('D5', 'start'), ('G12', 'hold')]",7A+,2019,40
1304,"[('F17', 'hold'), ('F8', 'hold'), ('H12', 'hold'), ('H4', 'start'), ('I18', 'end')]",7A+,2019,40
1305,"[('A15', 'hold'), ('B18', 'end'), ('D9', 'hold'), ('F12', 'hold'), ('H8', 'hold'), ('H6', 'start'), ('J3', 'start')]",7A+,2019,40
1306,"[('C14', 'hold'), ('F10', 'hold'), ('G5', 'start'), ('H15', 'hold'), ('H10', 'hold'), ('I10', 'hold'), ('I17', 'hold'), ('I18', 'end'), ('K6', 'start')]",7A+,2019,40
1307,"[('B10', 'hold'), ('E15', 'hold'), ('F13', 'hold'), ('F8', 'hold'), ('F5', 'start'), ('J18', 'end')]",7A,2019,40
1308,"[('C18', 'end'), ('F3', 'start'), ('G11', 'hold'), ('H16', 'hold'), ('I4', 'start'), ('I8', 'hold'), ('K11', 'hold')]",7A,2019,40
1309,"[('D6', 'start'), ('E9', 'hold'), ('E11', 'hold'), ('E18', 'end'), ('G2', 'start'), ('H12', 'hold'), ('I16', 'hold'), ('J5', 'hold')]",7A,2019,40
1310,"[('B18', 'end'), ('B5', 'start'), ('E17', 'hold'), ('F16', 'hold'), ('F12', 'hold'), ('F8', 'hold'), ('F5', 'hold'), ('I14', 'hold'), ('J10', 'hold')]",7A,2019,40
1311,"[('A11', 'hold'), ('C12', 'hold'), ('D5', 'start'), ('E7', 'hold'), ('E9', 'hold'), ('E14', 'hold'), ('F18', 'end'), ('H4', 'start'), ('I16', 'hold')]",7A,2019,40
1312,"[('A11', 'hold'), ('B3', 'start'), ('C8', 'hold'), ('E5', 'start'), ('E14', 'hold'), ('F13', 'hold'), ('J18', 'end')]",7A,2019,40
1313,"[('A4', 'start'), ('B8', 'hold'), ('D3', 'start'), ('E10', 'hold'), ('F18', 'end'), ('G10', 'hold'), ('I5', 'hold'), ('I14', 'hold'), ('I16', 'hold'), ('K11', 'hold')]",7A,2019,40
1314,"[('C13', 'hold'), ('C18', 'end'), ('D15', 'hold'), ('E11', 'hold'), ('G10', 'hold'), ('H5', 'start'), ('H2', 'start'), ('K8', 'hold')]",7A,2019,40
1315,"[('B10', 'hold'), ('D4', 'start'), ('E14', 'hold'), ('F8', 'hold'), ('G4', 'start'), ('G11', 'hold'), ('H18', 'end')]",7A,2019,40
1316,"[('A9', 'hold'), ('D18', 'end'), ('D13', 'hold'), ('D6', 'start'), ('E11', 'hold'), ('F13', 'hold'), ('F5', 'start')]",7A,2019,40
1317,"[('B5', 'start'), ('F10', 'hold'), ('F8', 'hold'), ('H13', 'hold'), ('I14', 'hold'), ('J18', 'end'), ('K8', 'hold')]",7A,2019,40
1318,"[('B18', 'end'), ('B14', 'hold'), ('D12', 'hold'), ('E4', 'hold'), ('E13', 'hold'), ('H11', 'hold'), ('H9', 'hold'), ('J5', 'start'), ('K6', 'hold')]",7A,2019,40
1319,"[('A9', 'hold'), ('A15', 'hold'), ('D18', 'end'), ('D4', 'start'), ('F13', 'hold'), ('F8', 'hold'), ('H4', 'start')]",7A,2019,40
1320,"[('B4', 'start'), ('E6', 'start'), ('E13', 'hold'), ('F8', 'hold'), ('G13', 'hold'), ('G16', 'hold'), ('H10', 'hold'), ('J18', 'end')]",7A,2019,40
1321,"[('A13', 'hold'), ('B18', 'end'), ('D12', 'hold'), ('D5', 'start'), ('E10', 'hold'), ('F14', 'hold'), ('H6', 'start')]",7A,2019,40
1322,"[('D18', 'end'), ('E12', 'hold'), ('F4', 'start'), ('H16', 'hold'), ('J8', 'hold'), ('J2', 'start'), ('K9', 'hold')]",7A,2019,40
1323,"[('B5', 'start'), ('E9', 'hold'), ('E12', 'hold'), ('I15', 'hold'), ('I18', 'end')]",7A,2019,40
1324,"[('B5', 'start'), ('C18', 'end'), ('E12', 'hold'), ('F8', 'hold'), ('G15', 'hold')]",7A,2019,40
1325,"[('B14', 'hold'), ('D18', 'end'), ('E8', 'hold'), ('E12', 'hold'), ('F13', 'hold'), ('H4', 'start'), ('I10', 'hold')]",7A,2019,40
1326,"[('A4', 'start'), ('A6', 'hold'), ('A8', 'hold'), ('C14', 'hold'), ('E9', 'hold'), ('I15', 'hold'), ('I18', 'end')]",7A,2019,40
1327,"[('A4', 'start'), ('B7', 'hold'), ('D11', 'hold'), ('D8', 'hold'), ('H18', 'end'), ('H15', 'hold'), ('H12', 'hold'), ('K11', 'hold')]",7A,2019,40
1328,"[('A4', 'start'), ('A9', 'hold'), ('A18', 'end'), ('D3', 'start'), ('E11', 'hold'), ('E14', 'hold'), ('F17', 'hold')]",7A,2019,40
1329,"[('C14', 'hold'), ('D12', 'hold'), ('D5', 'start'), ('G16', 'hold'), ('H15', 'hold'), ('H10', 'hold'), ('H9', 'hold'), ('J18', 'end'), ('J5', 'start')]",7A,2019,40
1330,"[('C2', 'start'), ('C12', 'hold'), ('F18', 'end'), ('F8', 'hold'), ('G15', 'hold'), ('H7', 'hold'), ('H3', 'start')]",7A,2019,40
1331,"[('B18', 'end'), ('B14', 'hold'), ('F13', 'hold'), ('F10', 'hold'), ('J9', 'hold'), ('J5', 'start')]",7A,2019,40
1332,"[('A9', 'hold'), ('E7', 'hold'), ('E11', 'hold'), ('F15', 'hold'), ('G5', 'start'), ('H18', 'end')]",7A,2019,40
1333,"[('A13', 'hold'), ('B18', 'end'), ('B8', 'hold'), ('C3', 'start'), ('E4', 'hold'), ('E15', 'hold')]",7A,2019,40
1334,"[('A5', 'start'), ('B8', 'hold'), ('D11', 'hold'), ('E15', 'hold'), ('H18', 'end'), ('H11', 'hold')]",7A,2019,40
1335,"[('A9', 'hold'), ('C12', 'hold'), ('C14', 'hold'), ('F8', 'hold'), ('G5', 'start'), ('G17', 'hold'), ('H15', 'hold'), ('J18', 'end')]",7A,2019,40
